,Date,Open,High,Low,Close,Adj Close,Volume,SMA,MACD,RSI,ADX,R%,ADI,AI,CCI,Buy
73,1993-05-14,44.03125,44.15625,43.96875,44.0,25.594575881958008,63500,44.24776785714285,-0.0770328271485212,42.57929126342541,22.811230546465005,-53.333333333333336,3065934.4348298777,64.28571428571428,-49.572649572648274,1.0
74,1993-05-17,44.125,44.15625,43.9375,44.15625,25.68548011779785,34000,44.267857142857146,-0.0817473196880556,45.970263503582,23.354170870627616,-52.77777777777778,3099934.4348298777,64.28571428571429,-51.38004246284354,1.0
75,1993-05-18,44.1875,44.21875,43.96875,44.125,25.667308807373047,105200,44.29241071428572,-0.0870022945302722,45.39288822936636,23.592653526330825,-55.55555555555556,3126234.4348298777,57.14285714285715,-56.84210526315726,1.0
76,1993-05-19,44.125,45.03125,43.84375,45.03125,26.194459915161133,50200,44.36830357142857,-0.0178345136285358,60.77782059791588,22.583122574184188,-0.0,3176434.4348298777,21.42857142857143,99.03536977491882,0.0
77,1993-05-20,45.03125,45.15625,44.9375,45.15625,26.267169952392575,98200,44.44866071428572,0.0465315199968046,62.35332522724655,21.93765035045164,-0.0,3274634.4348298777,28.57142857142857,202.266922094511,1.0
78,1993-05-21,45.1875,45.25,44.71875,44.75,26.03086471557617,221400,44.47991071428572,0.0640230674810737,54.66758199762648,20.70236818488709,-35.55555555555556,3079281.493653408,28.57142857142857,131.10588235294273,0.0
79,1993-05-24,44.84375,45.09375,44.84375,44.9375,26.139923095703125,30500,44.51339285714285,0.0919549287011634,57.28458070173063,19.55532045972001,-22.22222222222222,3071656.493653408,28.57142857142857,121.15384615384772,0.0
80,1993-05-25,45.125,45.125,45.03125,45.03125,26.194459915161133,191800,44.54464285714285,0.1202695786177443,58.57235443517487,18.577550248590093,-15.555555555555555,2879856.493653408,28.57142857142857,124.29420505200582,0.0
81,1993-05-26,45.15625,45.625,45.125,45.59375,26.521669387817383,102400,44.627232142857146,0.18595462252825,65.32673545248761,18.886469800172723,-1.7543859649122806,2969456.493653408,57.142857142857146,158.47222222222155,0.0
82,1993-05-27,45.65625,45.65625,45.375,45.4375,26.430763244628903,53800,44.705357142857146,0.2228337353068141,62.288740581652384,19.239597165716965,-12.06896551724138,2939567.6047645183,57.142857142857146,131.65803108808336,0.0
83,1993-05-28,45.40625,45.40625,45.0,45.21875,26.30354118347168,79100,44.76116071428572,0.2317380688477754,58.20753907937896,18.377044854168663,-24.13793103448276,2945652.220149134,57.14285714285714,73.2650739476673,0.0
84,1993-06-01,45.375,45.8125,45.3125,45.65625,26.55802726745605,28300,44.83482142857143,0.2709737937719154,63.37597606949055,18.4760335318781,-7.936507936507937,2956264.720149134,78.57142857142857,111.30630630630652,0.0
85,1993-06-02,45.53125,45.75,45.34375,45.59375,26.521669387817383,20300,44.908482142857146,0.2936402586694981,62.19269664621186,18.56795158975115,-11.11111111111111,2960949.3355337493,78.57142857142858,93.8239159001313,0.0
86,1993-06-03,45.5,45.5,45.34375,45.4375,26.430763244628903,21600,45.00892857142857,0.2955881698152396,59.216053298014415,18.65330407206184,-19.047619047619047,2965269.3355337493,78.57142857142857,68.52207293665954,0.0
87,1993-06-04,45.3125,45.3125,45.09375,45.28125,26.339889526367188,32000,45.10044642857143,0.2812813974101686,56.31347194149589,17.924536091748028,-26.984126984126984,2988126.478390892,64.28571428571428,31.0397553516824,0.0
88,1993-06-07,45.375,45.375,45.125,45.125,26.248998641967773,121400,45.16964285714285,0.2544025142163306,53.48988422408424,17.409995061352568,-34.92063492063492,2866726.478390892,64.28571428571429,16.09195402298801,0.0
89,1993-06-08,45.0,45.0,44.71875,44.71875,26.012697219848636,104500,45.21205357142857,0.1980369787884939,46.90476056675353,16.570486931263613,-55.55555555555556,2762226.478390892,-35.71428571428571,-104.99999999999991,0.0
90,1993-06-09,44.875,45.0625,44.8125,44.875,26.10358619689941,43300,45.20089285714285,0.164083502555421,49.48084272388648,15.610412243541573,-85.71428571428571,2740576.478390892,-35.71428571428572,-90.15151515151544,0.0
91,1993-06-10,44.84375,44.9375,44.75,44.90625,26.121746063232425,17900,45.18303571428572,0.138104756189854,50.00331114745314,14.892688479954336,-82.85714285714286,2752509.811724225,-35.71428571428571,-93.6739659367406,0.0
92,1993-06-11,45.0625,45.15625,44.90625,45.09375,26.230836868286133,647400,45.207589285714285,0.1311344591092478,53.13506691410371,14.08366043529252,-65.71428571428571,3076209.811724225,-35.714285714285715,-45.3205128205112,0.0
93,1993-06-14,45.15625,45.1875,45.03125,45.03125,26.194459915161133,64200,45.21428571428572,0.1191932353667866,51.9665527533848,13.42285623711669,-71.42857142857143,3012009.811724225,-35.714285714285715,-40.2945113788486,0.0
94,1993-06-15,45.09375,45.125,44.9375,44.9375,26.139923095703125,142400,45.207589285714285,0.1010006157923086,50.18379556719586,12.504552086815952,-80.0,2869609.811724225,-35.71428571428572,-63.84514435695634,0.0
95,1993-06-16,44.9375,45.03125,44.8125,45.03125,26.194459915161133,330900,45.16741071428572,0.0930747672277689,51.95867141625981,11.967443712553235,-71.42857142857143,3200509.811724225,-35.71428571428571,-65.75028636884453,1.0
96,1993-06-17,45.125,45.1875,45.03125,45.1875,26.28535461425781,37400,45.14955357142857,0.0982687631703385,54.84619244480051,11.275269324326084,-57.142857142857146,3237909.811724225,-35.714285714285715,-3.858875413453769,0.0
97,1993-06-18,44.84375,44.84375,44.5,44.5,26.068893432617188,58500,45.098214285714285,0.0463749564225466,42.68834207097176,11.783628630794158,-100.0,3179409.811724225,-92.85714285714286,-149.20634920634993,1.0
98,1993-06-21,44.625,44.625,44.53125,44.59375,26.12383270263672,29300,45.02232142857143,0.012667558470035,44.49520042126043,12.2556765582288,-92.5,3189176.478390892,-85.71428571428572,-142.0494699646625,1.0
99,1993-06-22,44.65625,44.65625,44.5625,44.625,26.1421012878418,137500,44.953125,-0.0113928536975507,45.116337773745904,12.57900170654498,-87.5,3235009.811724225,-78.57142857142857,-117.7944862155386,1.0
100,1993-06-23,44.625,44.625,44.21875,44.21875,25.90413856506348,227600,44.86607142857143,-0.0625211782881365,39.00537545088368,13.703971869950152,-100.0,3007409.811724225,-92.85714285714286,-167.97188755019906,1.0
101,1993-06-24,44.34375,44.8125,44.34375,44.8125,26.251962661743164,243700,44.832589285714285,-0.0545018180296139,49.72384452544616,14.0578068882853,-48.648648648648646,3251109.811724225,-28.57142857142857,-61.51733607964268,0.0
102,1993-06-25,44.78125,44.90625,44.75,44.78125,26.2336540222168,44800,44.80803571428572,-0.050090617621592,49.23346460610911,14.055852394173646,-41.935483870967744,3224229.811724225,-28.57142857142857,-2.1680216802137218,0.0
103,1993-06-28,45.0,45.28125,44.9375,45.28125,26.526573181152344,439900,44.848214285714285,-0.0061776757905676,56.60724019705115,13.221140677688846,-0.0,3664129.8117242255,21.42857142857143,105.59610705595983,0.0
104,1993-06-29,45.21875,45.21875,45.0,45.0625,26.398418426513672,207500,44.861607142857146,0.0108473091287848,52.98147890357455,12.446051226667246,-20.58823529411765,3575201.240295654,21.42857142857143,73.69636963696352,0.0
105,1993-06-30,45.125,45.21875,45.0,45.0625,26.398418426513672,437600,44.87276785714285,0.024062356468697,52.98147890357454,11.726325307861474,-20.58823529411765,3387658.383152797,21.428571428571416,64.40520446096735,0.0
106,1993-07-01,45.125,45.125,44.875,44.9375,26.32518196105957,605700,44.861607142857146,0.0241703011769587,50.82409135725092,11.132550905621772,-32.35294117647059,3084808.383152797,21.42857142857143,33.17535545023587,1.0
107,1993-07-02,44.78125,44.8125,44.53125,44.6875,26.17873764038086,285400,44.83705357142857,0.0040364082711548,46.7260369698426,11.570033253722556,-55.88235294117647,3116519.494263908,21.42857142857143,-48.3835005574145,1.0
108,1993-07-06,44.625,44.75,44.15625,44.21875,25.90413856506348,246400,44.785714285714285,-0.0491771705954562,40.18355666386716,12.82804602350337,-94.44444444444444,2921993.178474434,21.42857142857144,-116.20227038183756,1.0
109,1993-07-07,44.1875,44.40625,44.1875,44.34375,25.977367401123047,343700,44.736607142857146,-0.0803367874214799,42.49581494975935,13.99620073829984,-83.33333333333333,3069293.178474434,21.428571428571423,-113.18407960198992,1.0
110,1993-07-08,44.375,44.9375,44.3125,44.84375,26.27027702331543,248200,44.71205357142857,-0.0639480337960449,50.70440465482343,13.31430326397637,-38.888888888888886,3243033.178474434,21.42857142857143,-5.552911312073452,1.0
111,1993-07-09,44.84375,44.96875,44.75,44.96875,26.3435001373291,378200,44.74553571428572,-0.0404075797157617,52.52882039804409,12.591711069216371,-27.77777777777778,3621233.178474434,21.428571428571427,45.81039755351661,0.0
112,1993-07-12,44.90625,44.96875,44.84375,44.9375,26.32518196105957,373700,44.770089285714285,-0.023996596265789,52.01057903127587,11.92073260265352,-30.55555555555556,3808083.178474434,21.42857142857143,44.58598726114454,1.0
113,1993-07-13,44.96875,45.09375,44.65625,44.90625,26.30687522888184,389600,44.79017857142857,-0.0133584001580757,51.46378865024312,11.82986401998558,-33.333333333333336,3863740.321331577,21.428571428571427,30.70744516527576,1.0
114,1993-07-14,44.9375,45.1875,44.90625,45.0625,26.398418426513672,617300,44.85044642857143,0.0075929888170023,54.06416087792739,11.430971113854438,-19.444444444444443,3932329.210220466,-35.71428571428571,71.77640603566591,1.0
115,1993-07-15,45.03125,45.03125,44.78125,44.875,26.28858757019043,443800,44.85491071428572,0.0089640999647997,50.5633291516936,11.422545717632184,-36.11111111111112,3821379.210220466,-35.714285714285715,16.867469879516854,1.0
116,1993-07-16,44.90625,44.9375,44.6875,44.75,26.21534919738769,216400,44.85267857142857,-3.533261131138943e-05,48.31709014288292,11.679714769466488,-47.22222222222222,3713179.210220466,-35.71428571428571,-18.22125813449092,1.0
117,1993-07-19,44.75,44.75,44.59375,44.71875,26.19705581665039,188200,44.8125,-0.0095786449417474,47.74602946293682,12.18016640040163,-47.05882352941177,3826099.210220466,-28.571428571428573,-43.52059925093643,1.0
118,1993-07-20,44.6875,44.84375,44.46875,44.84375,26.27027702331543,68500,44.796875,-0.0069749307283757,50.2775346145963,12.983425379681403,-35.294117647058826,3894599.210220466,-21.428571428571427,-24.7091857200158,1.0
119,1993-07-21,44.78125,44.8125,44.65625,44.8125,26.251962661743164,142700,44.77901785714285,-0.0073483747979068,49.63019793072084,13.72930871758405,-36.36363636363637,4037299.210220466,42.85714285714286,0.0,1.0
120,1993-07-22,44.75,44.8125,44.5,44.5,26.068893432617188,632400,44.74776785714285,-0.032485991948711,43.58662007336687,14.848095572813037,-66.66666666666667,3404899.210220466,42.85714285714285,-56.86274509804191,1.0
121,1993-07-23,44.59375,44.71875,44.5625,44.71875,26.19705581665039,286200,44.75,-0.0343603530560443,48.329813811641934,15.88696908123995,-45.45454545454545,3691099.210220466,42.85714285714286,-28.943089430895427,1.0
122,1993-07-26,44.84375,45.0625,44.84375,44.96875,26.3435001373291,121300,44.80357142857143,-0.0154942786751135,53.17533050772527,15.318917493187993,-21.875,3708427.781649037,35.71428571428571,88.05704099821905,1.0
123,1993-07-27,45.0,45.03125,44.78125,44.9375,26.32518196105957,92800,44.845982142857146,-0.0030294707849236,52.51241714481669,14.998262781570558,-28.571428571428573,3731627.781649037,-42.85714285714285,57.95206971677648,1.0
124,1993-07-28,44.84375,44.9375,44.78125,44.84375,26.27027702331543,30800,44.845982142857146,-0.0007077042523278,50.4792845421479,14.700511977925798,-47.82608695652174,3725467.781649037,-42.85714285714286,15.866666666667331,1.0
125,1993-07-29,44.9375,45.21875,44.875,45.09375,26.41674041748047,331000,44.85491071428572,0.021062428549591,55.43443173383993,13.99309611911164,-16.666666666666668,3815740.508921764,35.71428571428571,126.88564476885858,1.0
126,1993-07-30,45.09375,45.09375,44.78125,44.84375,26.27027702331543,75300,44.848214285714285,0.0179357527841474,50.041951407940886,13.011583448080616,-50.0,3770560.508921764,35.71428571428572,38.10397553516941,1.0
127,1993-08-02,44.90625,45.125,44.90625,44.96875,26.3435001373291,41300,44.85267857142857,0.0252531919675291,52.52849815690303,12.185922750799474,-33.333333333333336,3752860.508921764,35.71428571428571,82.35294117647047,1.0
128,1993-08-03,45.0625,45.1875,44.84375,45.0,26.36179542541504,81600,44.848214285714285,0.0331913201941915,53.15622077887397,11.41923781760984,-29.166666666666668,3745442.327103583,35.714285714285715,91.51943462897766,1.0
129,1993-08-04,45.0,45.09375,44.875,45.0,26.36179542541504,434000,44.85714285714285,0.0390324027627215,53.15622077887397,10.707316093933752,-29.166666666666668,3807442.327103583,35.714285714285715,72.79370432827768,1.0
130,1993-08-05,45.0,45.0,44.84375,44.90625,26.30687522888184,36800,44.86830357142857,0.0356853033191271,50.818218829111714,9.989432043815958,-41.66666666666666,3800082.327103583,35.71428571428572,29.812606473596887,1.0
131,1993-08-06,45.03125,45.0625,44.90625,44.96875,26.3435001373291,402300,44.88616071428572,0.0376420168226445,52.323738350903255,9.537136911721763,-33.333333333333336,3719622.327103583,35.71428571428571,56.552574776438135,1.0
132,1993-08-09,45.09375,45.34375,45.0,45.21875,26.489959716796875,828200,44.91294642857143,0.0586891055581872,57.87810691543614,10.30069634974394,-14.814814814814817,3945495.0543763097,85.71428571428572,162.04933586337455,1.0
133,1993-08-10,45.1875,45.21875,45.125,45.1875,26.47164535522461,604900,44.939732142857146,0.0720172906865102,56.98442419581176,11.009715827907389,-18.51851851851852,4147128.387709643,85.71428571428572,134.56561922365785,1.0
134,1993-08-11,45.15625,45.3125,45.15625,45.1875,26.47164535522461,542200,44.988839285714285,0.0816388911068628,56.98442419581176,12.023325626711117,-20.0,3821808.387709643,78.57142857142857,148.20143884892033,1.0
135,1993-08-12,45.3125,45.3125,44.90625,45.0625,26.398418426513672,303700,45.01339285714285,0.0782753143295593,53.175437362620976,11.606563234722682,-50.0,3751723.772325028,57.14285714285714,54.012345679014686,1.0
136,1993-08-13,45.09375,45.15625,45.09375,45.125,26.43503189086914,103500,45.02455357142857,0.0797337619903189,54.802203983395486,11.219569585019135,-38.888888888888886,3751723.772325028,57.142857142857146,64.61538461538406,1.0
137,1993-08-16,45.15625,45.5,45.15625,45.375,26.58148765563965,241800,45.05580357142857,0.0999107934967185,60.685832938630334,12.16650542612703,-17.391304347826086,3817669.2268704814,92.85714285714286,169.5749440715894,1.0
138,1993-08-17,45.34375,45.53125,45.34375,45.53125,26.673023223876957,369300,45.10491071428572,0.1270448119875311,63.85295981299343,13.146831924763337,-0.0,4186969.2268704814,85.71428571428572,191.0514541387,1.0
139,1993-08-18,45.6875,45.875,45.65625,45.78125,26.81948471069336,414300,45.15401785714285,0.1667988742012696,68.25893941936434,15.018288471745947,-8.571428571428571,4246154.941156196,92.85714285714286,233.333333333332,1.0
140,1993-08-19,45.8125,45.8125,45.71875,45.78125,26.81948471069336,28500,45.220982142857146,0.1960443773692901,68.25893941936434,16.75606955108695,-9.090909090909092,4255654.941156196,64.28571428571429,173.975581200868,1.0
141,1993-08-20,45.6875,45.8125,45.65625,45.8125,26.83778190612793,80700,45.28125,0.219216274411238,68.81008123684697,18.00268664980655,-6.0606060606060606,4336354.941156196,78.57142857142857,129.9377475947918,0.0
142,1993-08-23,45.625,45.75,45.625,45.71875,26.782869338989254,15600,45.332589285714285,0.2273940709607842,65.15501128913144,18.97361837838624,-15.151515151515152,4344154.941156196,78.57142857142858,93.25961032122206,0.0
143,1993-08-24,45.71875,46.21875,45.71875,46.21875,27.075767517089844,273400,45.41964285714285,0.2710958309815225,73.30068705240276,21.04422099452889,-0.0,4617554.941156196,92.85714285714286,142.9897864438252,0.0
144,1993-08-25,46.21875,46.4375,46.15625,46.25,27.09407997131348,242300,45.515625,0.3047385679666519,73.71427835391205,23.36589257031705,-12.244897959183673,4536788.274489529,92.85714285714286,155.21292217327468,0.0
145,1993-08-26,46.28125,46.53125,46.09375,46.28125,27.112388610839844,120000,45.609375,0.3301169109838753,74.14558945342583,25.678346437934703,-15.384615384615383,4519645.417346672,71.42857142857143,132.50345781466137,0.0
146,1993-08-27,46.15625,46.25,46.15625,46.25,27.09407997131348,25700,45.68303571428572,0.3437453345901389,72.85813036945916,27.82562502929395,-17.307692307692307,4545345.417346672,71.42857142857143,101.69194865810962,0.0
147,1993-08-30,46.28125,46.5,46.28125,46.4375,27.203920364379883,183500,45.77232142857143,0.3654628136595477,75.59618308650045,30.22224180892012,-5.769230769230769,4623988.274489529,85.71428571428572,119.65463717500904,0.0
148,1993-08-31,46.40625,46.5625,46.34375,46.5625,27.277143478393555,66500,45.87053571428572,0.3882846241708009,77.2442916950968,32.53914633595007,-0.0,4690488.274489529,92.85714285714286,111.97428833792316,0.0
149,1993-09-01,46.40625,46.59375,46.40625,46.5,27.24053955078125,136500,45.973214285714285,0.3967543090537404,74.53387262486157,34.73734465372591,-6.25,4690488.274489529,85.71428571428572,98.03921568627456,0.0
150,1993-09-02,46.53125,46.59375,46.3125,46.34375,27.149003982543945,472400,46.06026785714285,0.3864042979614126,68.10041425683755,36.15288571021362,-17.391304347826086,4323066.052267307,78.57142857142857,74.5854063018238,0.0
151,1993-09-03,46.3125,46.4375,46.25,46.375,27.167293548583984,630500,46.13169642857143,0.3763847246217153,68.68263898372244,37.0579892856361,-17.5,4533232.718933974,71.42857142857143,54.60295151089168,0.0
